id,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
693,0.000006,0.000089,0.997691,0.000508,0.000000,0.000024,0.000132,0.000000,0.001550,0.000000
694,0.000005,0.000000,0.000002,0.001044,0.000008,0.002372,0.000000,0.976387,0.000006,0.020176
695,0.000000,0.001389,0.000069,0.993239,0.000000,0.000063,0.000000,0.004784,0.000192,0.000263
696,0.000000,0.967094,0.005041,0.015827,0.000092,0.000101,0.000001,0.000056,0.008606,0.003182
697,0.000000,0.000000,0.000000,0.001340,0.000000,0.000036,0.000000,0.995530,0.000000,0.003094
698,0.031849,0.000000,0.000016,0.000362,0.000055,0.961160,0.000683,0.000015,0.005779,0.000081
699,0.000001,0.000502,0.023508,0.003853,0.000010,0.002873,0.000045,0.000010,0.968990,0.000208
700,0.000002,0.001050,0.969719,0.019315,0.000000,0.000147,0.000007,0.000026,0.009732,0.000002
701,0.000217,0.000000,0.000916,0.000000,0.001511,0.000060,0.997102,0.000000,0.000194,0.000000
702,0.000016,0.000172,0.993808,0.001840,0.000000,0.000193,0.002603,0.000000,0.001368,0.000000
703,0.000005,0.000191,0.860391,0.001935,0.000000,0.000531,0.000702,0.000000,0.136243,0.000000
688,0.000524,0.000000,0.000050,0.007975,0.000075,0.927169,0.000040,0.000383,0.060068,0.003716
689,0.000804,0.000000,0.000067,0.000000,0.001829,0.000836,0.994696,0.000000,0.001768,0.000000
690,0.026687,0.000001,0.002179,0.000114,0.005116,0.230526,0.683772,0.000000,0.051586,0.000021
691,0.996206,0.000000,0.000000,0.000000,0.000000,0.003789,0.000005,0.000000,0.000000,0.000000
692,0.000000,0.001248,0.000005,0.000038,0.067464,0.000141,0.000000,0.008589,0.000596,0.921919
693,0.000000,0.000062,0.991041,0.007805,0.000000,0.000007,0.000000,0.000000,0.001085,0.000000
694,0.000000,0.000047,0.000002,0.000000,0.971856,0.000045,0.000014,0.000050,0.000182,0.027803
695,0.000000,0.027304,0.056856,0.903203,0.000001,0.004466,0.000004,0.000153,0.007874,0.000138
696,0.000001,0.000375,0.004333,0.913492,0.000000,0.008186,0.000000,0.068958,0.002678,0.001977
697,0.000000,0.001049,0.000002,0.000673,0.000702,0.000287,0.000000,0.019152,0.001326,0.976810
698,0.000000,0.000000,0.000000,0.000109,0.000000,0.000034,0.000000,0.991560,0.000001,0.008297
699,0.000159,0.000000,0.001135,0.000000,0.002284,0.000063,0.996173,0.000000,0.000186,0.000000
700,0.002286,0.000000,0.000290,0.000000,0.016741,0.000756,0.978938,0.000000,0.000989,0.000000
701,0.000000,0.001063,0.000305,0.000104,0.000325,0.000493,0.000027,0.000000,0.996581,0.001102
702,0.994358,0.000000,0.000000,0.000000,0.000001,0.004844,0.000796,0.000000,0.000002,0.000000
703,0.000000,0.000304,0.000009,0.000003,0.966702,0.000291,0.000101,0.000010,0.002254,0.030325
704,0.000000,0.980703,0.001542,0.005385,0.000216,0.000028,0.000000,0.000308,0.001380,0.010439
705,0.000505,0.000394,0.009100,0.519009,0.000340,0.416210,0.000093,0.036573,0.004432,0.013344
706,0.000483,0.000538,0.055627,0.002958,0.008091,0.061760,0.019179,0.000072,0.848676,0.002617
707,0.000001,0.000422,0.966773,0.029196,0.000000,0.000066,0.000001,0.000051,0.003489,0.000001
708,0.000000,0.000124,0.000000,0.000020,0.009862,0.000076,0.000000,0.009594,0.000068,0.980257
709,0.000000,0.993293,0.000050,0.000462,0.000155,0.000003,0.000000,0.000004,0.001257,0.004777
710,0.000000,0.001987,0.001196,0.002503,0.000472,0.006459,0.000045,0.000018,0.981372,0.005948
711,0.994396,0.000000,0.000003,0.000000,0.000000,0.005173,0.000415,0.000000,0.000013,0.000000
712,0.000289,0.000000,0.000062,0.000000,0.003493,0.000140,0.995807,0.000000,0.000208,0.000000
713,0.000000,0.000001,0.000000,0.000497,0.000015,0.000406,0.000000,0.817911,0.000008,0.181162
714,0.000576,0.000205,0.980402,0.012519,0.000004,0.001983,0.000399,0.000244,0.003658,0.000010
715,0.000000,0.686679,0.004398,0.000712,0.008054,0.000205,0.000112,0.000001,0.294578,0.005260
716,0.917900,0.000000,0.000067,0.000003,0.000026,0.047787,0.033567,0.000000,0.000650,0.000000
717,0.002826,0.000000,0.000049,0.001390,0.002337,0.980017,0.001564,0.000066,0.010072,0.001678
718,0.003418,0.000006,0.008483,0.018586,0.000069,0.526444,0.001556,0.000106,0.440833,0.000501
719,0.000000,0.000038,0.999462,0.000076,0.000000,0.000001,0.000021,0.000000,0.000402,0.000000
704,0.995610,0.000000,0.000002,0.000001,0.000000,0.004340,0.000046,0.000001,0.000000,0.000000
705,0.000021,0.010729,0.922855,0.006740,0.000173,0.001574,0.002529,0.000031,0.055261,0.000086
706,0.000027,0.005562,0.824015,0.000930,0.000546,0.001183,0.147165,0.000000,0.020568,0.000003
707,0.631300,0.000000,0.000648,0.000091,0.000150,0.310727,0.044376,0.000002,0.012698,0.000009
708,0.000000,0.169433,0.812542,0.003230,0.000001,0.000011,0.000043,0.000000,0.014738,0.000001
709,0.000000,0.006213,0.000058,0.000078,0.380965,0.001174,0.000023,0.000222,0.061161,0.550106
710,0.000023,0.000060,0.000037,0.006983,0.031255,0.103642,0.000007,0.234810,0.000601,0.622582
711,0.000070,0.000089,0.004195,0.000213,0.008346,0.032648,0.044786,0.000000,0.909310,0.000342
712,0.997687,0.000000,0.000001,0.000000,0.000000,0.001113,0.001198,0.000000,0.000001,0.000000
713,0.000000,0.000149,0.000000,0.000043,0.000218,0.000020,0.000000,0.010197,0.000112,0.989261
714,0.000000,0.002094,0.000002,0.000053,0.002571,0.000020,0.000000,0.013376,0.000343,0.981542
715,0.000000,0.000004,0.000000,0.000000,0.999148,0.000006,0.000059,0.000000,0.000080,0.000703
716,0.001298,0.000000,0.000706,0.000000,0.001255,0.000231,0.996275,0.000000,0.000235,0.000000
717,0.016481,0.000002,0.000496,0.000557,0.084931,0.820710,0.053015,0.000082,0.020640,0.003086
718,0.000000,0.000048,0.000002,0.000001,0.817908,0.000153,0.000004,0.000686,0.000507,0.180690
719,0.000000,0.000661,0.000001,0.000310,0.001066,0.000188,0.000000,0.016832,0.000541,0.980401
720,0.000000,0.991668,0.000211,0.000324,0.000121,0.000003,0.000000,0.000002,0.005313,0.002357
721,0.000050,0.000088,0.003136,0.000027,0.046536,0.006086,0.012507,0.000006,0.928823,0.002741
722,0.000000,0.000419,0.000146,0.996293,0.000000,0.001128,0.000000,0.001287,0.000492,0.000235
723,0.000000,0.000119,0.000028,0.000001,0.986093,0.000101,0.000209,0.000017,0.001229,0.012203
724,0.000000,0.002361,0.000000,0.000072,0.001508,0.000034,0.000000,0.000819,0.000654,0.994551
725,0.000000,0.000249,0.000027,0.000020,0.507984,0.000907,0.000012,0.005996,0.002937,0.481868
726,0.000000,0.999182,0.000052,0.000187,0.000006,0.000000,0.000000,0.000001,0.000229,0.000343
727,0.000031,0.000064,0.979608,0.004901,0.000000,0.000396,0.000088,0.000003,0.014908,0.000000
728,0.000000,0.000656,0.972453,0.022841,0.000000,0.000032,0.000001,0.000000,0.004017,0.000000
729,0.000000,0.620767,0.008414,0.022404,0.000347,0.000809,0.000006,0.000069,0.333136,0.014048
730,0.000000,0.997789,0.000030,0.000204,0.000016,0.000000,0.000000,0.000002,0.000408,0.001550
731,0.000000,0.000423,0.000003,0.000059,0.135587,0.001114,0.000001,0.002332,0.002731,0.857750
732,0.000826,0.000000,0.000625,0.000001,0.001129,0.002262,0.984991,0.000000,0.010166,0.000000
733,0.000007,0.000029,0.000055,0.000004,0.974306,0.004316,0.015177,0.000001,0.004245,0.001860
734,0.943230,0.000000,0.000005,0.000000,0.000091,0.016132,0.040512,0.000000,0.000029,0.000000
735,0.000000,0.028877,0.000034,0.001050,0.054539,0.001505,0.000002,0.001084,0.015554,0.897357
720,0.000031,0.002587,0.006410,0.000197,0.881877,0.007392,0.007316,0.000454,0.042031,0.051706
721,0.000020,0.005235,0.237138,0.014337,0.000243,0.007844,0.000450,0.000374,0.732516,0.001845
722,0.000000,0.001213,0.000243,0.996072,0.000000,0.000311,0.000000,0.001826,0.000175,0.000160
723,0.000000,0.003164,0.001082,0.001492,0.000088,0.001215,0.000008,0.000007,0.990423,0.002520
724,0.014145,0.000001,0.000201,0.000045,0.884924,0.069564,0.009204,0.004801,0.000882,0.016233
725,0.994549,0.000000,0.000000,0.000000,0.000001,0.004601,0.000848,0.000000,0.000001,0.000000
726,0.000000,0.004068,0.606888,0.379261,0.000000,0.000287,0.000000,0.000011,0.009482,0.000001
727,0.028771,0.000000,0.000125,0.000085,0.055148,0.706424,0.199054,0.000002,0.010128,0.000263
728,0.000000,0.982871,0.000233,0.001107,0.000094,0.000003,0.000000,0.000218,0.000804,0.014670
729,0.000000,0.000083,0.000000,0.000109,0.007433,0.000447,0.000000,0.022672,0.000070,0.969186
730,0.006980,0.000000,0.000948,0.000000,0.001182,0.000517,0.990151,0.000000,0.000223,0.000000
731,0.000107,0.000005,0.976561,0.000023,0.000000,0.000031,0.022350,0.000000,0.000922,0.000000
732,0.000000,0.001312,0.000000,0.000025,0.008168,0.000025,0.000000,0.001794,0.000150,0.988525
733,0.000000,0.000088,0.000000,0.000007,0.849042,0.001009,0.000008,0.000091,0.000430,0.149324
734,0.918682,0.000000,0.000013,0.000003,0.000017,0.068842,0.012370,0.000000,0.000072,0.000000
735,0.000000,0.000489,0.000001,0.000049,0.130531,0.000483,0.000000,0.004835,0.000318,0.863293
736,0.001106,0.000000,0.000288,0.000000,0.003659,0.000210,0.994584,0.000000,0.000152,0.000000
737,0.999492,0.000000,0.000000,0.000000,0.000000,0.000480,0.000028,0.000000,0.000000,0.000000
738,0.014084,0.000002,0.004955,0.000007,0.050348,0.011779,0.911857,0.000000,0.006942,0.000026
739,0.000010,0.000095,0.996234,0.001006,0.000000,0.000045,0.000076,0.000001,0.002532,0.000000
740,0.004209,0.000001,0.000632,0.024013,0.000027,0.930469,0.000155,0.000486,0.039206,0.000803
741,0.000004,0.000000,0.000001,0.000000,0.998020,0.000191,0.001289,0.000001,0.000052,0.000441
742,0.000422,0.000005,0.994334,0.003187,0.000000,0.000530,0.000581,0.000000,0.000939,0.000000
743,0.000012,0.000002,0.001149,0.833326,0.000000,0.011428,0.000000,0.153423,0.000487,0.000173
744,0.000004,0.002668,0.013353,0.021398,0.000257,0.022506,0.000101,0.000274,0.932820,0.006620
745,0.000037,0.075807,0.118827,0.005673,0.534523,0.031879,0.071991,0.000126,0.142104,0.019032
746,0.121870,0.000000,0.000344,0.040793,0.000000,0.833148,0.000011,0.002178,0.001624,0.000033
747,0.000714,0.000003,0.000058,0.006207,0.005859,0.939853,0.000187,0.003141,0.009653,0.034325
748,0.767459,0.000000,0.006508,0.000149,0.001048,0.098837,0.124592,0.000015,0.001379,0.000013
749,0.009463,0.000208,0.520298,0.281336,0.000020,0.172421,0.007441,0.000155,0.008629,0.000029
750,0.000000,0.002662,0.003191,0.002168,0.000133,0.002496,0.000041,0.000008,0.987670,0.001631
751,0.002710,0.000000,0.000024,0.002083,0.000188,0.986460,0.000254,0.000074,0.007417,0.000788
736,0.000002,0.002008,0.016926,0.959346,0.000001,0.015398,0.000002,0.000936,0.005109,0.000272
737,0.023240,0.000000,0.000015,0.003514,0.000007,0.970430,0.000017,0.001187,0.001222,0.000367
738,0.000000,0.011139,0.009555,0.000432,0.000297,0.000343,0.000112,0.000002,0.977479,0.000641
739,0.000408,0.000000,0.000076,0.000000,0.009871,0.000702,0.988263,0.000000,0.000680,0.000000
740,0.013832,0.000001,0.002252,0.146229,0.000004,0.831430,0.000114,0.001312,0.004652,0.000174
741,0.000008,0.000006,0.000056,0.003346,0.000058,0.003706,0.000000,0.945486,0.000080,0.047255
742,0.000095,0.000000,0.000756,0.000000,0.001074,0.000139,0.996859,0.000000,0.001077,0.000000
743,0.000000,0.000223,0.000235,0.996905,0.000000,0.000131,0.000000,0.002282,0.000184,0.000040
744,0.000000,0.000046,0.000058,0.991123,0.000000,0.000946,0.000000,0.007502,0.000135,0.000189
745,0.000000,0.002371,0.000010,0.000155,0.074162,0.000490,0.000000,0.007197,0.001016,0.914599
746,0.018963,0.000000,0.000249,0.000000,0.001030,0.002353,0.977096,0.000000,0.000309,0.000000
747,0.000000,0.991586,0.000518,0.000928,0.000139,0.000008,0.000000,0.000005,0.004567,0.002249
748,0.000000,0.998882,0.000256,0.000158,0.000014,0.000000,0.000000,0.000000,0.000504,0.000184
749,0.000033,0.000046,0.997330,0.000892,0.000000,0.000058,0.000117,0.000001,0.001522,0.000000
750,0.000000,0.002076,0.000001,0.000077,0.004023,0.000054,0.000000,0.005382,0.000952,0.987434
751,0.997396,0.000000,0.000000,0.000000,0.000000,0.002507,0.000096,0.000000,0.000000,0.000000
752,0.000000,0.000012,0.000003,0.000001,0.939147,0.000247,0.000021,0.000440,0.000308,0.059822
753,0.000000,0.000119,0.000147,0.996521,0.000000,0.001410,0.000000,0.001334,0.000358,0.000111
754,0.000000,0.004872,0.003351,0.964081,0.000000,0.006577,0.000000,0.000927,0.019108,0.001084
755,0.000232,0.000000,0.000129,0.000000,0.010998,0.000092,0.988354,0.000000,0.000194,0.000000
756,0.000000,0.000141,0.000001,0.000481,0.012698,0.003142,0.000000,0.018060,0.000480,0.964998
757,0.005509,0.000000,0.000101,0.015413,0.000009,0.968716,0.000027,0.001160,0.008327,0.000738
758,0.005106,0.000021,0.001810,0.016165,0.009687,0.655877,0.000280,0.121548,0.034619,0.154888
759,0.000000,0.052920,0.087373,0.855613,0.000001,0.001256,0.000001,0.000654,0.002029,0.000153
760,0.000000,0.000023,0.000001,0.001540,0.000028,0.000419,0.000000,0.587977,0.000042,0.409971
761,0.000000,0.000000,0.000000,0.000127,0.000000,0.000116,0.000000,0.995385,0.000000,0.004373
762,0.000000,0.000000,0.000000,0.000027,0.000000,0.000135,0.000000,0.991774,0.000000,0.008065
763,0.000000,0.004485,0.011172,0.003876,0.000104,0.002840,0.000097,0.000006,0.976628,0.000791
764,0.000000,0.944628,0.001955,0.009710,0.000870,0.000197,0.000001,0.000200,0.014976,0.027463
765,0.000000,0.005549,0.000019,0.000071,0.015637,0.000054,0.000000,0.012849,0.001472,0.964349
766,0.000000,0.023077,0.009547,0.005868,0.006243,0.015223,0.001761,0.000006,0.933533,0.004741
767,0.000000,0.002000,0.004310,0.981187,0.000000,0.006465,0.000000,0.003633,0.001732,0.000672
752,0.996897,0.000000,0.000000,0.000000,0.000000,0.002905,0.000197,0.000000,0.000001,0.000000
753,0.000000,0.000032,0.000082,0.029335,0.000000,0.000863,0.000000,0.955652,0.000100,0.013935
754,0.000000,0.000862,0.992119,0.000811,0.000000,0.000005,0.000008,0.000000,0.006195,0.000000
755,0.000000,0.000013,0.000003,0.003827,0.000000,0.000052,0.000000,0.980321,0.000010,0.015774
756,0.000000,0.002291,0.000000,0.000055,0.001258,0.000026,0.000000,0.001109,0.001344,0.993917
757,0.000000,0.000105,0.000005,0.000001,0.992749,0.000177,0.000244,0.000002,0.000667,0.006049
758,0.001199,0.000000,0.000013,0.002008,0.000946,0.980566,0.000115,0.000529,0.008423,0.006199
759,0.000000,0.000011,0.000006,0.000000,0.995410,0.000043,0.001416,0.000000,0.002424,0.000689
760,0.000000,0.002127,0.000001,0.000136,0.007575,0.000141,0.000000,0.002823,0.000495,0.986703
761,0.000000,0.016071,0.003856,0.970093,0.000001,0.003521,0.000000,0.001987,0.002979,0.001492
762,0.000003,0.000164,0.870818,0.005906,0.000000,0.000371,0.000034,0.000001,0.122702,0.000001
763,0.000000,0.986832,0.000265,0.000268,0.000165,0.000003,0.000000,0.000002,0.009855,0.002611
764,0.000001,0.000107,0.000035,0.000003,0.957473,0.000478,0.000178,0.000137,0.002112,0.039476
765,0.997777,0.000000,0.000000,0.000000,0.000000,0.001830,0.000392,0.000000,0.000000,0.000000
766,0.000000,0.000870,0.992337,0.006028,0.000000,0.000002,0.000000,0.000000,0.000762,0.000000
767,0.000000,0.000798,0.001258,0.993551,0.000000,0.001820,0.000000,0.001969,0.000437,0.000167
768,0.000445,0.000001,0.000232,0.004805,0.000010,0.011913,0.000000,0.972262,0.000321,0.010011
769,0.002548,0.000000,0.000009,0.002540,0.000061,0.989010,0.000040,0.000300,0.004331,0.001161
770,0.000000,0.001668,0.000063,0.003369,0.036047,0.013800,0.000004,0.018872,0.005668,0.920510
771,0.000230,0.000046,0.005124,0.000085,0.021401,0.028944,0.099098,0.000001,0.844669,0.000402
772,0.000000,0.000448,0.001682,0.001736,0.000039,0.002753,0.000011,0.000021,0.991666,0.001643
773,0.230907,0.000000,0.000566,0.003524,0.000015,0.757133,0.000724,0.000302,0.006750,0.000079
774,0.943198,0.000000,0.000006,0.000005,0.000000,0.056355,0.000319,0.000000,0.000117,0.000000
775,0.000008,0.147699,0.388650,0.007046,0.028586,0.011377,0.139483,0.000002,0.276611,0.000538
776,0.000000,0.996913,0.000468,0.000165,0.000031,0.000001,0.000000,0.000000,0.002239,0.000184
777,0.000001,0.000002,0.000004,0.000000,0.997434,0.000082,0.001462,0.000000,0.000437,0.000580
778,0.000000,0.000209,0.000163,0.147505,0.000000,0.001206,0.000000,0.811812,0.003470,0.035636
779,0.000029,0.000214,0.003303,0.711344,0.000007,0.244890,0.000011,0.001710,0.036258,0.002234
780,0.000000,0.010252,0.000011,0.000188,0.006944,0.000116,0.000000,0.002680,0.010401,0.969407
781,0.923034,0.000000,0.000040,0.000005,0.000216,0.058413,0.018197,0.000002,0.000092,0.000002
782,0.987215,0.000000,0.000016,0.000001,0.000002,0.005591,0.007172,0.000000,0.000003,0.000000
783,0.998422,0.000000,0.000000,0.000000,0.000000,0.001383,0.000194,0.000000,0.000001,0.000000
768,0.000245,0.000000,0.002456,0.000000,0.000076,0.000023,0.997024,0.000000,0.000176,0.000000
769,0.005841,0.000000,0.000089,0.000000,0.000146,0.000583,0.993245,0.000000,0.000097,0.000000
770,0.000001,0.006197,0.986096,0.001378,0.000003,0.000046,0.000396,0.000001,0.005881,0.000001
771,0.000000,0.003051,0.000425,0.991221,0.000000,0.001642,0.000000,0.002296,0.000547,0.000818
772,0.000001,0.000000,0.000000,0.000209,0.000000,0.000865,0.000000,0.993996,0.000000,0.004928
773,0.000005,0.000539,0.004142,0.000947,0.001430,0.014962,0.002754,0.000001,0.974530,0.000690
774,0.000000,0.000015,0.000003,0.000000,0.996983,0.000066,0.000385,0.000000,0.000723,0.001825
775,0.000000,0.000076,0.000021,0.008482,0.000000,0.000064,0.000000,0.967181,0.000119,0.024056
776,0.000000,0.000000,0.000000,0.001486,0.000000,0.000110,0.000000,0.994117,0.000001,0.004286
777,0.000000,0.000324,0.000001,0.000137,0.005290,0.000140,0.000000,0.073353,0.000050,0.920704
778,0.000103,0.000010,0.985658,0.011025,0.000000,0.000588,0.000056,0.000002,0.002558,0.000000
779,0.000000,0.000072,0.000002,0.000000,0.987860,0.000146,0.000111,0.000001,0.001969,0.009839
780,0.000000,0.994495,0.000293,0.000788,0.000065,0.000003,0.000000,0.000009,0.001778,0.002567
781,0.000548,0.000005,0.015713,0.000003,0.002945,0.000631,0.977415,0.000000,0.002741,0.000000
782,0.012589,0.000000,0.000078,0.006620,0.000025,0.973648,0.000068,0.000884,0.005419,0.000670
783,0.000052,0.003888,0.698548,0.006210,0.000169,0.004908,0.009695,0.000005,0.276473,0.000052
784,0.000001,0.000046,0.000037,0.000001,0.994614,0.000188,0.001155,0.000005,0.000821,0.003132
785,0.000000,0.010102,0.002891,0.381545,0.000092,0.047188,0.000001,0.023571,0.378672,0.155938
786,0.000000,0.091918,0.000033,0.006854,0.000593,0.000409,0.000000,0.003815,0.038695,0.857684
787,0.000000,0.996778,0.000291,0.000328,0.000033,0.000001,0.000000,0.000005,0.001297,0.001267
788,0.000000,0.001542,0.045378,0.001801,0.000007,0.000447,0.000012,0.000027,0.950499,0.000286
789,0.000001,0.000113,0.000048,0.000002,0.978329,0.000543,0.000700,0.000017,0.005199,0.015048
790,0.864501,0.000000,0.000029,0.000001,0.000133,0.043946,0.089969,0.000000,0.001420,0.000000
791,0.000157,0.000018,0.000159,0.094862,0.000359,0.343939,0.000002,0.410487,0.002016,0.148000
792,0.000000,0.000310,0.002585,0.000054,0.000407,0.000725,0.000682,0.000000,0.995101,0.000136
793,0.000001,0.000549,0.000151,0.000010,0.941077,0.000521,0.000242,0.000293,0.002477,0.054679
794,0.000070,0.000244,0.004151,0.002584,0.005217,0.089139,0.003525,0.000036,0.889964,0.005070
795,0.000000,0.000000,0.000000,0.000083,0.000000,0.000038,0.000000,0.990196,0.000000,0.009684
796,0.000000,0.000000,0.000000,0.000756,0.000000,0.000039,0.000000,0.991172,0.000001,0.008032
797,0.967107,0.000000,0.000007,0.000000,0.000039,0.009766,0.023067,0.000000,0.000014,0.000000
798,0.000000,0.000002,0.000000,0.002965,0.000003,0.000770,0.000000,0.930445,0.000002,0.065813
799,0.000002,0.000531,0.023691,0.001338,0.000049,0.002626,0.000267,0.000003,0.971330,0.000163
784,0.000001,0.000136,0.000497,0.005119,0.000127,0.035635,0.000031,0.000035,0.953896,0.004523
785,0.041682,0.000094,0.058963,0.000388,0.407325,0.064601,0.416629,0.000402,0.007745,0.002171
786,0.716540,0.000000,0.002020,0.000016,0.000048,0.031183,0.249627,0.000000,0.000567,0.000000
787,0.000000,0.000029,0.000000,0.000002,0.941544,0.000632,0.000013,0.000030,0.000260,0.057490
788,0.000000,0.003984,0.004971,0.008694,0.000060,0.002992,0.000005,0.000334,0.970061,0.008898
789,0.000001,0.002098,0.003821,0.000710,0.003557,0.005659,0.000735,0.000007,0.979913,0.003499
790,0.000000,0.000036,0.998495,0.001233,0.000000,0.000003,0.000002,0.000000,0.000229,0.000000
791,0.000000,0.000091,0.000004,0.000001,0.933838,0.000199,0.000024,0.000071,0.001138,0.064634
